双花园西里 东南两居，中间层。,377万,64854元/m²,2室1厅,58m²,共5层,1984年建造,李胜会,双花园西里小区  朝阳-双井-广渠门北滨河路,[]
迎风四里 公房 精装修 空户 可 没有税 看房方便,104万,19259元/m²,2室1厅,54m²,共5层,1983年建造,徐丽娜,迎风四里  房山-燕山-迎风五巷,[]
只收1个点月坛北街物资部大院精装修二居在二层67米750万,750万,112107元/m²,2室1厅,66m²,共4层,1970年建造,王健民,物资部大院  西城-月坛-月坛北街25号,"['配套成熟', '繁华地段']"
满五年住房，税费少，三面环树 随时看,780万,77380元/m²,2室2厅,100m²,共5层,2004年建造,许建伟,奥林匹克花园(二期)  朝阳-东坝-单店中路,"['配套成熟', '近地铁', '低密度']"
满五年住房，税费少，三面环树 随时看,780万,77380元/m²,2室2厅,100m²,共5层,2004年建造,兰迷栓,奥林匹克花园(二期)  朝阳-东坝-单店中路,[]
酒店式公寓别墅区的配套双卧朝南南北通透环境优美随时,850万,69672元/m²,2室2厅,122m²,共3层,1997年建造,王云龙,香江花园  朝阳-来广营-香江北路1号,[]
浉城百丽别墅 2室 129平 南北通透朝向,688万,53333元/m²,2室2厅,129m²,共4层,2002年建造,杨玉梅,浉城百丽  大兴-亦庄-天宝西路,[]
DearVilla 别墅 326平米  报价2850,2850万,87423元/m²,2室3厅,326m²,共1层,2005年建造,李海侠,Dearvilla  大兴-亦庄-文化园西路,[]
蓝调沙龙 精装两居室 带40平花园 拎包住 紧邻罗斯福广场,480万,47619元/m²,2室2厅,100m²,共5层,2008年建造,陈诚,蓝调沙龙  通州-九棵树-怡乐北街,"['带花园', '近地铁', '配套成熟']"
地铁S1号线50米 核心区域 高端人士住所 封闭小区 高绿化,125万,24509元/m²,2室1厅,51m²,共1层,2018年建造,张春雨,石门营新三区  门头沟-石门营-紫金北路,[]
尚诚 海淀清河前屯路58号院南北两居 明厅 业主精装,448万,72258元/m²,2室1厅,62m²,共5层,1995年建造,杨平平,前屯路58号院  海淀-清河-前屯路58号,"['配套成熟', '繁华地段']"
首付低，月供7000元，（办理费用少）全明格局，无浪费面积。,598万,58455元/m²,2室2厅,102m²,共5层,2005年建造,高山君,BOBO自由城  通州-武夷花园-紫运中路,['配套成熟']
亦庄浉城百丽一层带花园两居室 花园南向 房子空置随时可看,750万,58139元/m²,2室2厅,129m²,共4层,2002年建造,关政豪,浉城百丽  大兴-亦庄-天宝西路,[]
低楼层，南北2居室，满五年，单价5.5，随时看房，稳定签约。,650万,60062元/m²,2室2厅,108m²,共5层,2005年建造,高山君,BOBO自由城  通州-武夷花园-紫运中路,['配套成熟']
观澳园 中楼层 采光好 直观森林公园 清河 交通方便 位置安,535万,70394元/m²,2室1厅,76m²,共5层,2005年建造,伊文涛,观澳园小区  海淀-清河-南马坊东路,"['品质小区 ', '安全性高']"
钓鱼台国宾馆单位24h热水管理好不临街,576万,89580元/m²,2室1厅,64m²,共5层,1970年建造,刘书娟,阜北社区  海淀-甘家口-阜成路,[]
九州地产国企开发大产 带花园 有电梯 无稅 首付300万露台,800万,26666元/m²,2室1厅,300m²,共4层,2015年建造,胡泽民,恒盛波尔多小镇(南区)  大兴-大兴区其他-育新街32号,"['配套成熟', '中国风', '素质住户']"
新居里 南北通透 两居室 低楼层 满五年 255万,255万,35915元/m²,2室1厅,71m²,共5层,2002年建造,牛彦红,新居里小区  大兴-黄村-团河路,[]
东城区和平里九区田字格3居  独院管理满五年5号线,858万,92656元/m²,3室1厅,92m²,共4层,1976年建造,徐怀玉,和平里九区  东城-安定门-和平里西街,[]
宝盛里三居，交通便利，紧邻奥森公园。,618万,65535元/m²,3室1厅,94m²,共5层,2000年建造,付德清,宝盛里  海淀-清河-龙岗路,[]
永安里小区低楼层南北两居室满五年公房,298万,43094元/m²,2室1厅,69m²,低层(共6层),1994年建造,陈赛,永安里小区  昌平-昌平县城-永安路,[]
外地人可买 一万二 望京新商圈嘉都首付10万起D铁房五证齐全,99万,11927元/m²,3室2厅,83m²,共4层,2017年建造,孙海燕,嘉都国际  北京周边-燕郊-京平高速,[]
公主坟翠微 满五唯一 低总价两居 楼层好 诚心出售 价格可谈,440万,77738元/m²,2室1厅,56m²,共5层,1976年建造,谷文涛,翠微北里  海淀-公主坟西-翠微路,['配套成熟']
必卖后南仓南北通透两居 无公摊 精装修 有钥匙 上后南仓小学,298万,46137元/m²,2室2厅,64m²,低层(共6层),2000年建造,常雪飞,后南仓小区  通州-新华大街-新城南街,[]
名流花园 低楼层三居两厅，满五年，南北通透，,293万,32056元/m²,3室2厅,91m²,低层(共6层),1997年建造,潘冉冉,"名流花园  昌平-北七家-北清路,近七星路",[]
房山城关管道局小区二层两室一厅南北通透交通便利配套齐全,160万,22535元/m²,2室1厅,71m²,共5层,1987年建造,董淑娟,管道局小区  房山-城关-房山南大街,"['配套成熟', '繁华地段']"
密云首创澜茵山，113平米三居，一层带院，有钥匙，仅200万,200万,17699元/m²,3室2厅,113m²,低层(共15层),2015年建造,齐金山,首创澜茵山  密云-密云-密关路,"['品质小区 ', '繁华地段', '低密度']"
2层大三居豪华装修南北通透拎包入住,278万,24173元/m²,3室2厅,115m²,低层(共6层),2005年建造,苏立娟,行宫小区  密云-密云-行宫街,"['繁华地段', '开放厨房', '美式风']"
（爱心服务）首开畅心园~婚房装修~满五年家里一套,300万,33707元/m²,3室1厅,89m²,低层(共26层),2010年建造,韩会涛,首开畅心园  朝阳-常营-五里桥一街3号,"['交通便利', '品质小区 ']"
中海金樾和著 刚需客户 中式大宅古典山水设计 赠送25平,296万,33258元/m²,3室2厅,89m²,低层(共15层),2017年建造,牛咏咏,"金樾和著  房山-官道镇-刘东路,近良官公路","['品质小区 ', '素质住户', '安全性高']"
常营D铁六号线 首开畅心园 三居 置换优选,300万,34301元/m²,3室1厅,87m²,低层(共29层),2010年建造,赵杨,首开畅心园  朝阳-常营-五里桥一街3号,[]
人大北路  黄庄地铁旁  全南向 中间层  无遮挡  有钥匙,550万,107695元/m²,2室1厅,51m²,共5层,1990年建造,贾学刚,人大北路19号院  海淀-苏州桥-人大北路19号,"['配套成熟', '繁华地段', '近地铁']"
朝阳东坝高杨树北里精装两居 全南向三阳台 户型好 看房随时,308万,59516元/m²,2室1厅,51m²,共5层,1986年建造,张雨潇,高杨树北里  朝阳-东坝-驹子房路,"['两房朝南', '全南户型', '近入口']"
月坛 物资部大院  南北通透 全明格局 带客厅 中间楼层,750万,112107元/m²,2室1厅,66m²,共4层,1961年建造,赵瑞鑫,物资部大院  西城-月坛-月坛北街25号,"['南北通透', '地铁沿线']"
北大地三里中楼层朝南两居采光良好 能上五小,320万,62992元/m²,2室1厅,50m²,共5层,1982年建造,杨俊辉,丰台北大地三里  丰台-北大地-西四环南路,"['品质小区 ', '素质住户']"
缙阳小区 96平南北三居 100万出售,100万,10416元/m²,3室1厅,96m²,低层(共6层),1996年建造,张雪,缙阳小区  延庆-延庆区其他-延琉路,"['品质小区 ', '繁华地段', '安全性高']"
我的老业主诚意出售， 低楼层通透两居，看房提前联系,630万,104304元/m²,2室1厅,60m²,共5层,1998年建造,岳阳,科源社区  海淀-五道口-中关村北一街,[]
长辛店 云岗 西路小区 南向 两居室 出售,195万,40041元/m²,2室1厅,48m²,共4层,1980年建造,王军,云岗西路12号院  丰台-卢沟桥-云岗西路12号,"['近入口', '采光好', '房型正']"
昊天伟业嘉园西里，南北通透采光超好，2层好楼层,330万,33905元/m²,3室1厅,97m²,低层(共6层),2008年建造,闻博,"昊天伟业嘉园西里  房山-良乡-良乡东路,近竹园街",[]
迎风四里 中装 两居室 53.66平107万 双南向 急售,107万,19940元/m²,2室1厅,53m²,共5层,1980年建造,孟亚南,迎风四里  房山-燕山-迎风五巷,"['交通便利', '繁华地段', '品质小区 ']"
果岭小镇 正规两室一厅 居住舒适,380万,36644元/m²,2室1厅,103m²,共5层,2005年建造,张铁,菓岭小镇  昌平-昌平县城-水库路,[]
富泉花园，特棒的房子，这就是需要你的留意!,480万,46007元/m²,2室2厅,104m²,共3层,2000年建造,赵磊,富泉花园  昌平-昌平县城-白浮泉路21号,[]
区域优选 入住丽高别墅装修好 互不打扰 视野采光好 看房打电,830万,58041元/m²,2室2厅,143m²,共2层,2003年建造,郭志强,丽高花园(别墅)  顺义-天竺-榆阳路,[]
"13号线龙泽站,新龙城,一层送20平米小院三居室,285万",295万,43749元/m²,3室1厅,67m²,共4层,1996年建造,刘雪萍,万龙社区  昌平-回龙观-南店北路,['南北通透']
紫南家园3室1厅533.00万元隆重出售！,533万,54666元/m²,3室1厅,97m²,低层(共14层),2003年建造,汤华国,紫南家园南区  朝阳-百子湾-大柳树路,"['品质小区 ', '主卧朝南', '南北通透']"
迎风一里 两居室 钥匙房 出售 52.96平100万业主急售,100万,18867元/m²,2室1厅,53m²,共5层,1980年建造,荆兰芹,迎风一里  房山-燕山-迎风街,[]
2000年农行家属楼 精装修南北通透两居带客厅 明厨明卫急售,680万,92091元/m²,2室1厅,73m²,低层(共7层),2000年建造,孔亚玲,王家园胡同35号院  东城-东直门外-心中西街,"['繁华地段', '品质小区 ']"
"滨湖小区,钻石楼层,南北通透,温馨两居,无税,送车棚",195万,34391元/m²,2室1厅,56m²,共5层,1988年建造,刘春苗,滨湖小区  怀柔-怀柔-滨湖南街,"['繁华地段', '品质小区 ']"
良乡苏庄地铁小佳世苑底价319万,356万,27217元/m²,2室1厅,130m²,共5层,2005年建造,刘高锋,佳世苑南区  房山-良乡-良乡翠柳大街,[]
三环边双拼别墅 ，单价10万 ，花园120平，看房有钥匙，,2600万,103958元/m²,2室2厅,250m²,共3层,2001年建造,敖国辉,京润水上花园  朝阳-三元桥-霄云路18号,[]
沙河一通宿舍 首付40万购两室 中间楼层 有加建面积 随时签,200万,40000元/m²,2室1厅,50m²,共5层,1999年建造,赵玉,沙河一通小区  昌平-沙河-沙阳路,[]
首城汇景湾 正规两居室 毛坯  通透格局 紧邻地铁和重点学府,210万,23863元/m²,2室2厅,88m²,低层(共10层),2017年建造,刘涛,首城汇景湾北区  平谷-平谷其他区-金河街,"['一梯两户', '近地铁', '品质小区 ']"
性价比极高 带60平米小院三居室 有车位  着急换房有钥匙,286万,23252元/m²,3室2厅,123m²,低层(共12层),2015年建造,来丽影,首城汇景湾南区  平谷-平谷其他区-金河街112号,"['近地铁', '素质住户', '低密度']"
九州 蓝天花园 精装大两居 满北通透 满五 采光好 随时签约,218万,24222元/m²,2室2厅,90m²,低层(共6层),2006年建造,王田田,蓝天花园  大兴-大兴区其他-福源路,"['一梯两户', '主卧朝南']"
9号公寓全新格局三居 一梯一户 保养好安静不临街 棕榈泉四季,1750万,76815元/m²,2室2厅,227m²,低层(共11层),2008年建造,高永杰,九号公寓  朝阳-朝阳公园西-朝阳公园路9号,"['品质小区 ', '繁华地段']"
安家.优选 宝盛北里南北两居 总价低面积大 精装无税随时看房,598万,60245元/m²,2室2厅,99m²,低层(共6层),2004年建造,李航,"宝盛北里  海淀-清河-黑泉路,近永泰庄北路","['近地铁', '南北通透', '配套成熟']"
推荐本地一公里生活圈优选小区紧凑三居,225万,23684元/m²,3室2厅,95m²,低层(共15层),2013年建造,刘建文,万科幸福汇  房山-窦店-大窦路257号,"['品质小区 ', '安全性高', '繁华地段']"
九州 金色漫香郡 两居室 带独立餐厅 南向客厅 看房有钥匙,309万,34333元/m²,2室2厅,90m²,低层(共6层),2013年建造,刘帅,金融街金色漫香郡(北区)  大兴-磁各庄-海鑫北路18号,[]
尚诚 宝盛里 精装两居 南北通透 2层 居家换房优选,490万,71252元/m²,2室1厅,68m²,低层(共6层),2003年建造,史志国,宝盛里  海淀-清河-龙岗路,['品质小区 ']
窦店一公里生活圈主干成熟大社区宜居低层大两居诚意急售,225万,21194元/m²,2室2厅,106m²,低层(共6层),2003年建造,刘彩艳,山水汇豪苑(南区)  房山-窦店-窦店北路,"['品质小区 ', '配套成熟', '交通便利']"
安家.安宁庄地壳所南北两居满5年商品房诚心出售,388万,74187元/m²,2室1厅,52m²,低层(共6层),2000年建造,吕君修,安宁庄路5号院  海淀-西二旗-安宁庄路5号,"['近地铁', '繁华地段', '南北通透']"
精装大3居室 东南向 2层采光好 满五年一套 花家地二区诚售,649万,69605元/m²,3室1厅,93m²,低层(共6层),1997年建造,徐珍宝,花家地西里二区  朝阳-望京西-望京西路,"['交通便利', '采光好', '房型正']"
燕山水泥厂 首付80万 两居室 一层合适老人居住 业主急售,215万,39814元/m²,2室1厅,54m²,共5层,1986年建造,任晖,古城街道燕山水泥厂社区  石景山-古城-京原路68号,"['繁华地段', '交通便利', '素质住户']"
九州好房 精装南北通透大两居 南北通透明厨明卫 满两年 诚售,230万,25842元/m²,2室2厅,89m²,低层(共11层),2012年建造,王颖,恒盛小镇艺墅  大兴-大兴区其他-福源路,"['南北通透', '采光好', '卫浴全明']"
安家.西三旗 沁春家园 急售两居 低楼层 双阳台 随时看房,438万,55443元/m²,2室1厅,79m²,低层(共7层),2004年建造,李瑞利,沁春家园  海淀-西三旗-西三旗转盘东路3号,['配套成熟']
安家.西三旗 沁春家园低于市场价30万，满五年，三阳台，急售,438万,55457元/m²,2室1厅,78m²,低层(共6层),2000年建造,朱亮,沁春家园  海淀-西三旗-西三旗转盘东路3号,['配套成熟']
草桥腾退房 草桥东路20号院 无税 给半年操作周期 可组合贷,518万,65861元/m²,2室1厅,78m²,低层(共6层),2000年建造,李旺,草桥东路20号院  丰台-草桥-草桥东路20号,"['南北通透', '主卧朝南']"
新上一层大两居  带花园  精装 可拎包入住,300万,25423元/m²,2室2厅,118m²,低层(共6层),2010年建造,贾宁,恒盛波尔多小镇(南区)  大兴-大兴区其他-育新街32号,"['品质小区 ', '安全性高', '繁华地段']"
！！！新出精装独栋，业主抛售，低于市场价800万，随时看！,2350万,74603元/m²,5室3厅,315m²,共3层,2014年建造,曾照鸿,泰禾北京院子  朝阳-来广营-顺黄路,[]
急售万科精装3居室，满二，原*高，品质小区，电梯洋房！！,280万,28056元/m²,3室2厅,99m²,低层(共15层),2012年建造,李燕,万科幸福汇  房山-窦店-大窦路257号,"['品质小区 ', '繁华地段', '交通便利']"
二环边 全南向 满五年一套 距离地铁300米 随时可看房,448万,67817元/m²,2室1厅,66m²,低层(共25层),2019年建造,李飞飞,芳城园三区  丰台-方庄-蒲芳路,[]
农大地铁站 圆明园西路3号院一层带小院双南向2居室满五唯一,415万,72807元/m²,2室1厅,57m²,低层(共6层),1995年建造,王志卫,圆明园西路3号院  海淀-马连洼-圆明园西路3号,[]
南环里~低楼层~南北通透~满五年~赠送15平米~看房有钥匙,260万,38632元/m²,2室1厅,67m²,低层(共6层),1989年建造,罗方圆,南环里(东区)  昌平-昌平县城-南环路,['品质小区 ']
紧邻地铁，485.00万元出售，房主急售。,485万,63373元/m²,2室1厅,76m²,低层(共7层),1999年建造,贾泽光,草桥欣园三区  丰台-草桥-草桥东路,[]
拥金1.2 莲怡园北路1号院东西通透 客厅带阳台 业主急售,399万,56094元/m²,2室1厅,71m²,低层(共6层),1999年建造,范春艳,莲怡园北路1号院  丰台-六里桥西-莲怡园北路1号,"['品质小区 ', '安全性高', '繁华地段']"
户型2室1厅新华街六里急售！！！,340万,53291元/m²,2室1厅,63m²,低层(共6层),1996年建造,唐阴鹏,新华街六里  丰台-看丹桥-新华街,[]
40万豪装送！30万产权车位送！园区中心 落地窗 价格可谈,650万,66920元/m²,3室1厅,97m²,低层(共20层),2016年建造,张明威,首开国风美唐朗观  昌平-回龙观-科星西路90号,['送车位']
昌盛园二区 一层大两居 南北双通透 精装修 满五唯一,375万,40871元/m²,2室2厅,91m²,低层(共6层),1998年建造,刘大盼,昌盛园二区  昌平-昌平县城-昌平区南环东路,"['配套成熟', '交通便利', '繁华地段']"
南庭新苑北区  2居 难得的好户型，业主急售,350万,51327元/m²,2室1厅,68m²,低层(共16层),2006年建造,景江红,南庭新苑南区  丰台-新宫-槐房西路,[]
全明格局 精装修 低楼层 看房方便 业主诚意出售,530万,88792元/m²,2室1厅,59m²,低层(共6层),1990年建造,陈明君,芍药居甲2号院  朝阳-芍药居-芍药居甲2号,['品质小区 ']
马家堡地铁边，三环旁，精装修两居室拎包入住，满五年，低首付,340万,58823元/m²,2室1厅,57m²,低层(共6层),1986年建造,巩方方,马家堡西里  丰台-马家堡-马家堡中路,[]
八角北里 二层 南向 采光好 精装修 可上实验,285万,47500元/m²,2室1厅,60m²,低层(共6层),1986年建造,孟祥斌,八角北里  石景山-八角-八角北路,['配套成熟']
北潞芳两居一层带小院可随时看房房主诚心出售,300万,35059元/m²,2室2厅,85m²,低层(共6层),2002年建造,安玉朋,北潞芳家园  房山-良乡-北京房山区良乡良坨大街,[]
大兴 新居里 低楼层2居 明厅 精装 价格可议 南北采光好,260万,36858元/m²,2室1厅,70m²,低层(共6层),2000年建造,任海波,新居里小区  大兴-黄村-团河路,"['近地铁', '品质小区 ', '配套成熟']"
新上热推 北分厂57平米三居 仅售310万 临近地铁环保园,310万,54385元/m²,3室1厅,57m²,共5层,1998年建造,姜涛,北分厂家属区  海淀-温泉镇-北清路,[]
南池子多尔衮军机处 东西带自建 精装修 看房方便,968万,149984元/m²,2室1厅,64m²,共2层,2003年建造,许得金,普渡寺东巷  东城-王府井-普渡寺东巷4号,[]
双珑原著看水系独栋 7米挑空大落地窗 全明户型 地下也是全明,2200万,49327元/m²,5室4厅,446m²,共2层,2013年建造,张熙媛,龙湖双珑原著  朝阳-来广营-景达路1号,[]
尚诚.急售！ 北五环商品房带电梯，单价4.8万！可改三居室,490万,48731元/m²,2室2厅,100m²,低层(共18层),1999年建造,藏合斌,海清园  海淀-安宁庄-清河三街99号,"['品质小区 ', '繁华地段']"
满五年唯一，婚房精装修两居室。,295万,30412元/m²,2室2厅,97m²,低层(共6层),2003年建造,李鹏,鸿顺园西区  房山-良乡-房山区良乡长虹东路,"['近地铁', '配套成熟', '繁华地段']"
金宝街东堂子胡同东西低楼层二居单价低可看本房邻地铁,565万,88488元/m²,2室1厅,63m²,低层(共6层),1990年建造,叶霞,东堂子胡同  东城-东单-东堂子胡同,['配套成熟']
九州 庞各庄 御园南北通透两居室 低楼层 交通方便 价格可谈,240万,26666元/m²,2室2厅,90m²,低层(共14层),2014年建造,高峰,御园B区  大兴-庞各庄-民生路3号,"['南北通透', '主卧朝南', '客厅朝南']"
窦店镇政府旁 繁华地带 一层带花园 满五年唯一,180万,24000元/m²,2室1厅,75m²,低层(共6层),2004年建造,金玉梅,山水汇豪苑(南区)  房山-窦店-窦店北路,"['配套成熟', '交通便利', '带花园']"
万年花城四期 东南两居 拎包入住,618万,69949元/m²,2室1厅,88m²,低层(共27层),2006年建造,闫凯,万芳园二区  丰台-玉泉营-万芳路,[]
荷塘月色上叠 送100阁楼露台 仅剩12套 数量有*,392万,28000元/m²,3室2厅,140m²,共4层,2015年建造,郑立朋,荷塘月色  房山-房山区其他-白云路,"['素质住户', '安全性高']"
拥金1. 2 房价可大议 马家堡公益西桥馨泰园南北通透两居室,755万,69907元/m²,2室2厅,108m²,低层(共15层),2006年建造,李建强,馨泰园小区  丰台-马家堡-马家堡西路32号,[]
九州 首地浣溪谷 95平米 精装 送车位 送地下室 送家电,345万,36315元/m²,3室1厅,95m²,低层(共6层),2015年建造,张贺,首地浣溪谷  大兴-磁各庄-安顺北路6号,"['客厅朝南', '两房朝南', '一梯两户']"
新华街五里， 正规三居室，双阳台，产权清晰无*,399万,49017元/m²,3室1厅,81m²,低层(共24层),1998年建造,曹耀文,新华街五里  丰台-看丹桥-新华街11号,[]
木樨地北里，有车位，南向两居室，中间楼层，看房很方便,733万,106386元/m²,2室1厅,68m²,共5层,1965年建造,姚前程,木樨地北里  西城-白云路-木樨地路,[]
拥金1.2 房价可大议 总政干休所 南北通透四居室 急售,810万,82653元/m²,4室1厅,98m²,低层(共6层),2000年建造,王晓鹏,莲花池西里  丰台-六里桥西-莲花池西路6号,"['配套成熟', '交通便利']"
甘柏小区柏树胡同南北通透2居价格可聊有钥匙邻公园,630万,108770元/m²,2室1厅,57m²,低层(共6层),1985年建造,叶霞,甘雨胡同30号小区  东城-灯市口-甘雨胡同30号,['南北通透']
距亦庄线500，满五年唯，低，产权清晰，首付150万,378万,41939元/m²,2室2厅,90m²,共5层,2002年建造,程晓慧,贵园南里丙区  大兴-亦庄-西环北路,"['繁华地段', '小户型', '品质小区 ']"
京科苑 满五年 低楼层 带地下室和小院 看房随时,330万,38018元/m²,2室1厅,86m²,共5层,1999年建造,郭涛,京科苑  昌平-昌平县城-昌盛路3号,"['繁华地段', '品质小区 ']"
满五年业主名下无其他住宅，二层，精装修 自住,400万,30646元/m²,2室2厅,130m²,低层(共7层),1996年建造,王乐,桃园公寓  昌平-北七家-定泗路,[]
古城南路两居室，二层南北通透，满五年，独门独院，环境幽静！,280万,49122元/m²,2室1厅,57m²,共5层,1977年建造,张羽,古城南路小区东区  石景山-古城-古城路39号,[]
拥金1.2，房价可大议草桥东路18号院26层板楼带电梯急售,630万,65062元/m²,3室2厅,96m²,低层(共6层),2000年建造,崔鹏,草桥东路18号院  丰台-草桥-草桥东路18号,[]
窦店生活圈一公里中心人气花园社区低层大两居诚售,198万,20204元/m²,2室2厅,98m²,低层(共6层),2007年建造,刘彩艳,田家园小区  房山-窦店-大窦路,"['配套成熟', '交通便利', '繁华地段']"
金科花园洋房小区，全南格局，业主诚售 288万 有花园,288万,33141元/m²,2室2厅,86m²,低层(共8层),2010年建造,赵树娟,金科帕提欧  昌平-小汤山北-沙顺路91号,[]
2005年商品房小区，三室两厅两卫，封闭管理小区,1700万,120090元/m²,3室2厅,141m²,共5层,2019年建造,刘天宇,榆苑公寓  海淀-双榆树-双榆树北路15号,[]
新安里 低楼层 两居室 南北通透 业主诚心出售 248万,240万,35687元/m²,2室1厅,67m²,低层(共6层),1998年建造,徐成杰,新安里  大兴-黄村-团河路,[]
东关南里 满五年 一层 独立客厅 加固后使用面积65平米,268万,54482元/m²,2室1厅,49m²,共5层,1989年建造,贾海峰,"东关南里  昌平-昌平县城-亢山路,近南环东路","['配套成熟', '繁华地段']"
珠江帝景陈经纶中小学 LOU王 南北通透小区中心位置,1230万,89748元/m²,2室2厅,137m²,低层(共20层),2005年建造,王晓龙,"珠江帝景B区  朝阳-大望路-大郊亭中街,近西大望路","['配套成熟', '品质小区 ', '环境优美']"
地铁两居室，成熟配套，成熟社区，随时看房，新康家园，精装修的,530万,54414元/m²,2室2厅,97m²,低层(共6层),2001年建造,李新晔,新康家园  大兴-亦庄-北环西路,['配套成熟']
中冶蓝城  大3居有装修  南北通透   价格可议,290万,24369元/m²,3室2厅,119m²,低层(共15层),2014年建造,崔杰,中冶蓝城(西区)  房山-城关-德润街11号,"['近地铁', '配套成熟', '南北通透']"
带院大两居精装 格局好 前方无遮挡 使用面积大 有钥匙,300万,25423元/m²,2室2厅,118m²,低层(共6层),2010年建造,冯一帅,恒盛波尔多小镇(南区)  大兴-大兴区其他-育新街32号,"['配套成熟', '品质小区 ', '环境优美']"
怡海花园电梯两居 南北通透  交通便利 配套成熟,520万,59286元/m²,2室1厅,87m²,低层(共11层),2004年建造,贾泽娟,怡海花园  丰台-科怡路-恒富中街,[]
家园新上 送家具家电采育育新花园精装两居南北通透，业主诚售,205万,23295元/m²,2室2厅,88m²,低层(共12层),2012年建造,贾建一,育新花园西里  大兴-大兴区其他-育林街3号,"['近地铁', '交通便利', '南北通透']"
"安家.西三旗地铁旁沁春两居，业主靠谱出售，着急用钱,价格能谈",438万,55443元/m²,2室1厅,79m²,低层(共6层),2004年建造,李彩军,沁春家园  海淀-西三旗-西三旗转盘东路3号,['配套成熟']
金顶阳光 全南两居室 采光充足 视野开阔 精装修 户型方正,415万,46316元/m²,2室1厅,89m²,低层(共21层),2009年建造,高振军,金顶阳光梧桐园  石景山-苹果园-金顶北路18号,"['繁华地段', '品质小区 ', '安全性高']"
九州 金色漫香郡 精装通透两居 一层带花园 花园洋房 诚售,377万,41428元/m²,2室2厅,91m²,低层(共6层),2012年建造,郭培培,金融街金色漫香郡(北区)  大兴-磁各庄-海鑫北路18号,[]
房山窦店 山水华府 次新小区三房朝南 急售280万 满屋唯一,280万,21875元/m²,3室2厅,128m²,低层(共15层),2012年建造,邢晓康,山水汇豪苑(北区)  房山-窦店-窦店北路,"['三房朝南', '靠近花园', '次新小区']"
沙阳路毛条小区 首付60万 满五唯一 南北通透 随时签约,210万,42000元/m²,2室1厅,50m²,低层(共6层),1994年建造,朱丽娜,沙河毛条小区  昌平-沙河-富生路,"['配套成熟', '品质小区 ', '南北通透']"
角门地铁口，双线地铁南北通透，两室两厅两卫交通便利配套完善,457万,56377元/m²,2室2厅,81m²,低层(共6层),2000年建造,巩方方,晨新园  丰台-马家堡-马家堡西路,[]
香江新出公寓 120平 全新装修 未入住  有钥匙随时看,790万,70535元/m²,2室2厅,112m²,共1层,1997年建造,张鑫航,香江花园(别墅)  朝阳-来广营-香江北路1号,[]
望都佳园低楼层~精装修三局~单价低~拎包入住~远离拥堵雾霾,170万,18342元/m²,3室1厅,92m²,低层(共6层),2012年建造,沈亚鹏,龙庆望都佳园  延庆-康庄-西官路,"['配套成熟', '交通便利', '一梯两户']"
万科幸福汇 96平三居 精装带电梯 品质小区 急售,236万,24583元/m²,3室2厅,96m²,低层(共15层),2012年建造,孙海明,万科幸福汇  房山-窦店-大窦路257号,"['品质小区 ', '环境优美', '次新小区']"
前沙涧二层精装两居满五年换房给周期海淀北部新区全明户型临地铁,310万,36556元/m²,2室1厅,84m²,低层(共6层),2010年建造,董文达,前沙涧路7号院  海淀-海淀北部-沙涧路7号,"['近地铁', '配套成熟', '环境优美']"
康庄住宅小区~低楼层~南北通透~三居室~拎包入住,135万,14995元/m²,3室1厅,90m²,低层(共6层),1995年建造,周金友,康庄住宅小区  延庆-康庄-西康路,"['品质小区 ', '安全性高', '繁华地段']"
宜春里带自建大两居满五年V一,259万,32375元/m²,2室1厅,80m²,低层(共6层),1989年建造,栗增加,宜春里社区  房山-良乡-房山区良乡拱辰大街,[]
苏庄二里 2室1厅 275万,275万,30219元/m²,2室1厅,91m²,共5层,2003年建造,聂海兵,苏庄二里  房山-良乡-良乡苏庄东街,[]
八角北路 一层适合老人居住 满五年 价格可谈 业主急售,290万,47540元/m²,2室1厅,61m²,低层(共6层),1988年建造,任晖,八角北路社区  石景山-八角-八角北路,"['近地铁', '配套成熟', '品质小区 ']"
精装修一层把边卫生间带窗户前沙涧7号院北部新区 地铁16号线,320万,36781元/m²,2室2厅,87m²,低层(共6层),2010年建造,杨露路,前沙涧路7号院  海淀-海淀北部-沙涧路7号,"['配套成熟', '环境优美', '带飘窗']"
农大地铁站一层带小院近地铁农大家属院南北通透2居室,410万,69491元/m²,2室1厅,59m²,低层(共6层),1995年建造,王志卫,圆明园西路3号院  海淀-马连洼-圆明园西路3号,[]
阎村乐活城电梯房诚意 出售,268万,29794元/m²,2室2厅,89m²,低层(共18层),2008年建造,张丽波,乐活家园  房山-阎村-紫码路,"['近地铁', '品质小区 ']"
看丹桥 楼龄新 带电梯 东南两居室 满五年,400万,53988元/m²,2室1厅,74m²,低层(共14层),1990年建造,郭青,新华街五里  丰台-看丹桥-新华街11号,[]
优速为您推荐 北街家园五区全南向一室一厅 格局方正 原*高,283万,50935元/m²,1室1厅,55m²,低层(共18层),2009年建造,唐明兰,北街家园五区  昌平-沙河-高教园北二街,"['全南户型', '靠近花园', '房型正']"
东关二条小区 小三居户型 楼层2层 单价38000 南北通透,290万,37662元/m²,2室1厅,77m²,低层(共6层),1992年建造,郭涛,东关二条西区  昌平-昌平县城-东环路,"['品质小区 ', '安全性高', '繁华地段']"
